Date,Close,High,Low,Open,Volume,ticker
2024-09-16,1721.6444091796875,1733.4270804790917,1718.1761064998213,1728.438459307369,836199,HCLTECH.NS
2024-09-17,1723.4498291015625,1736.9903722109752,1717.2258839418441,1721.7393983116485,830317,HCLTECH.NS
2024-09-18,1669.05029296875,1718.0812946020487,1653.466765753842,1718.0812946020487,2629136,HCLTECH.NS
2024-09-19,1650.0457763671875,1687.5792103818744,1635.7925735768001,1687.5792103818744,4167373,HCLTECH.NS
2024-09-20,1672.42333984375,1678.1720620013089,1635.6975643701223,1660.9732206157023,4644317,HCLTECH.NS
2024-09-23,1665.5343017578125,1676.1766467687235,1646.2449209335675,1676.1766467687235,1541597,HCLTECH.NS
2024-09-24,1687.1990966796875,1694.7058066585246,1651.803643190464,1662.8736538561357,1907389,HCLTECH.NS
2024-09-25,1693.6605224609375,1695.2283978945752,1667.6246500255008,1690.2397771466358,2240579,HCLTECH.NS
2024-09-26,1695.0384521484375,1718.3662416684754,1690.3349413782398,1693.518133636354,4303250,HCLTECH.NS
2024-09-27,1718.3662109375,1737.5130372122394,1707.1062035428931,1719.8865294223942,4099016,HCLTECH.NS
2024-09-30,1706.678466796875,1730.0536960084626,1700.0745292813926,1717.9860307954837,2117894,HCLTECH.NS
2024-10-01,1726.06298828125,1731.7167127513046,1700.8823281163984,1700.8823281163984,1642542,HCLTECH.NS
2024-10-03,1690.00244140625,1719.2215095496983,1681.878068744826,1689.479777530113,3552386,HCLTECH.NS
2024-10-04,1688.1494140625,1717.8911453556686,1679.2649403352655,1689.4797362660076,2982759,HCLTECH.NS
2024-10-07,1688.4820556640625,1714.375376962449,1679.8826919478456,1696.0837646690934,3419048,HCLTECH.NS
2024-10-08,1700.359619140625,1704.6831372627134,1656.22224540073,1685.6788659442886,2353030,HCLTECH.NS
2024-10-09,1719.601318359375,1734.1396312541558,1701.0247140969975,1703.7803564356443,2499596,HCLTECH.NS
2024-10-10,1718.6036376953125,1748.3452500909998,1707.5336274296542,1729.3885375191824,3753869,HCLTECH.NS
2024-10-11,1748.060302734375,1760.5556335598844,1711.0019759320503,1714.1851679844474,2977110,HCLTECH.NS
2024-10-14,1763.5013427734375,1772.6233696141549,1741.1713244480918,1754.1417625462805,1751092,HCLTECH.NS
2024-10-15,1776.994384765625,1789.0146096971257,1738.843286501674,1738.8908435776073,5696544,HCLTECH.NS
2024-10-16,1772.385986328125,1791.152705657963,1761.7436399913925,1775.949287466702,2144442,HCLTECH.NS
2024-10-17,1774.8089599609375,1783.5984355206683,1759.2728752313353,1776.8043852678163,2399099,HCLTECH.NS
2024-10-18,1765.211669921875,1780.605199066697,1751.2435770985392,1774.048702356469,2366406,HCLTECH.NS
2024-10-21,1751.8135986328125,1794.4782083036284,1748.3928532055475,1781.9354364060368,1284980,HCLTECH.NS
2024-10-22,1743.349365234375,1771.3252088405225,1740.2409381670252,1750.0923075739076,2089660,HCLTECH.NS
2024-10-23,1765.3472900390625,1783.7587408494387,1715.373352125184,1715.373352125184,2522186,HCLTECH.NS
2024-10-24,1764.5343017578125,1781.7979553362723,1757.6478710337176,1764.6299223054793,1621637,HCLTECH.NS
2024-10-25,1771.65966796875,1790.0233658841344,1760.03891136069,1778.9764492962545,4078295,HCLTECH.NS
